,Chr,Start,End,Amp_name.x,Color,Color2,L1_DNA_count,L2_DNA_count,L3_DNA_count,L4_DNA_count,L1_RNA_count,L2_RNA_count,L3_RNA_count,L4_RNA_count,DNA_count_mean,DNA_count_SD,RNA_count_mean,RNA_count_SD,Pass_DNA_count,L1_DNA_prop,L2_DNA_prop,L3_DNA_prop,L4_DNA_prop,L1_RNA_prop,L2_RNA_prop,L3_RNA_prop,L4_RNA_prop,DNA_prop_mean,DNA_prop_SD,RNA_prop_mean,RNA_prop_SD,Sign,L1_Activity,L2_Activity,L3_Activity,L4_Activity,Mean_act,Mean_act_SD,Maxi_counts,Maxi_prop,GC,GC_above_mean,Pass_prop_DNA_and_RNA,Mean_act_2,Perfect_In_silico_specificity,Amp_name2,At_least_1_specific_in_sil_prod,MeanRatio_MoM,MeanRatio,MeanRatio_sd,MSD,Amp_Full_Name,Pass_MeanRatio_SD,Passed_QC,Passed_QC_with_SD,Act_Rank_Clean,training,fit,lwr,upr,Residuals_Manual,Residuals_Z_scaled_to_lm,Pvalue,Amp_name.y,type,PhastBaseWise_min,PhastBaseWise_med,PhastBaseWise_max,method,PhastBaseWise_quantile75,PhastBaseWise_quantile90,PhastBaseWise_quantile95,ovlp_consEl_result_STAR408_all_ovlp_cons_element,ovlp_consEl_lod_bg_100,ovlp_consEl_lod_bg_1000,ovlp_consEl_lod_bg_3000,ovlp_consEl_lod_bg_50,ovlp_consEl_lod_bg_500,ovlp_consEl_lod_bg_5000,ovlp_consEl_all,ovlp_TF_fBrain,ovlp_TF_fHeart,ovlp_TF_fLung,ovlp_TF_K562,ovlp_TF_LHCN-M2,ovlp_ATAC_neuron_STAR408_result_ovlp_ATAC_merged,ovlp_ATAC_neuron_STAR408_result_ovlp_ATAC_ACC,ovlp_ATAC_neuron_STAR408_result_ovlp_ATAC_AMY,ovlp_ATAC_neuron_STAR408_result_ovlp_ATAC_DLPFC,ovlp_ATAC_neuron_STAR408_result_ovlp_ATAC_HIPP,ovlp_ATAC_neuron_STAR408_result_ovlp_ATAC_INS,ovlp_ATAC_neuron_STAR408_result_ovlp_ATAC_ITC,ovlp_ATAC_neuron_STAR408_result_ovlp_ATAC_MDT,ovlp_ATAC_neuron_STAR408_result_ovlp_ATAC_NAC,ovlp_ATAC_neuron_STAR408_result_ovlp_ATAC_OFC,ovlp_ATAC_neuron_STAR408_result_ovlp_ATAC_PMC,ovlp_ATAC_neuron_STAR408_result_ovlp_ATAC_PUT,ovlp_ATAC_neuron_STAR408_result_ovlp_ATAC_PVC,ovlp_ATAC_neuron_STAR408_result_ovlp_ATAC_STC,ovlp_ATAC_neuron_STAR408_result_ovlp_ATAC_VLPFC,ovlp_ATAC_glia_STAR408_result_ovlp_ATAC_merged,ovlp_ATAC_glia_STAR408_result_ovlp_ATAC_ACC,ovlp_ATAC_glia_STAR408_result_ovlp_ATAC_AMY,ovlp_ATAC_glia_STAR408_result_ovlp_ATAC_DLPFC,ovlp_ATAC_glia_STAR408_result_ovlp_ATAC_HIPP,ovlp_ATAC_glia_STAR408_result_ovlp_ATAC_INS,ovlp_ATAC_glia_STAR408_result_ovlp_ATAC_ITC,ovlp_ATAC_glia_STAR408_result_ovlp_ATAC_MDT,ovlp_ATAC_glia_STAR408_result_ovlp_ATAC_NAC,ovlp_ATAC_glia_STAR408_result_ovlp_ATAC_OFC,ovlp_ATAC_glia_STAR408_result_ovlp_ATAC_PMC,ovlp_ATAC_glia_STAR408_result_ovlp_ATAC_PUT,ovlp_ATAC_glia_STAR408_result_ovlp_ATAC_PVC,ovlp_ATAC_glia_STAR408_result_ovlp_ATAC_STC,ovlp_ATAC_glia_STAR408_result_ovlp_ATAC_VLPFC
177,chr2,165513155,165514071,163_FBDHS,STAR408,FBDHS,56786,26785,40770,27224,44603,48396,19734,36634,37891.25,14170.8361403506,37341.75,12720.796158915,TRUE,0.00341348483699103,0.00265926897603253,0.00283916381747514,0.0028682434824237,0.00320794486339372,0.00268241363242769,0.00119254087587187,0.00384221365204007,0.0029450402782306,0.000325685489688309,0.00273127825593334,0.00113011636351003,Negative,0.939785883514136,1.00870339051964,0.420032429453963,1.33957025461219,0.927022989524982,0.380381060386242,47933,0.0026405052424501,0.39,Below,TRUE,0.927416265279166,TRUE,163_FBDHS,TRUE,0.927416265279166,0.927022989524982,0.380381060386242,0.546641929138739,163_FBDHS,TRUE,TRUE,TRUE,138,TRUE,-8.37577831481505,-8.49964899436765,-8.25190763526245,-0.140429670022254,-0.169313827611842,0.432774900071663,163_NCASD,STAR408,0,0,1,PhastCons,0.015748,0.3097795,0.66857475,5,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,chr2,165972108,165973025,49_LD,STAR408,LD,117542,67116,92211,54791,2826,27868,2092,16093,82915,27844.8829649782,12219.75,12256.7485186733,TRUE,0.00706554754071242,0.00666326274413407,0.00642135277371215,0.00577251779206462,0.000203319436122636,0.0015446450301078,0.000126475199047369,0.00168791010006641,0.00648067021265581,0.000541731769660433,0.000890587441336054,0.000840579082410895,Negative,0.0287761755123843,0.231815116621,0.0196960365680477,0.292404486372783,0.143172953768554,0.139595433682838,144478,0.00795880913180514,0.49,Above,TRUE,0.13742212026109,TRUE,49_LD,TRUE,0.13742212026109,0.143172953768554,0.139595433682838,0.00357752008571607,49_SCN1A,TRUE,TRUE,TRUE,7,FALSE,-7.65092549651458,-7.82519277509029,-7.47665821793886,-2.48202961534786,-2.99254377193865,0.00138331494910142,49_SCN1A,STAR408,0,0.0547087,0.394945,PhastCons,0.167165,0.261173,0.305764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,chr2,165980880,165981764,52_LD,STAR408,LD,12277,2949,3032,4404,14224,33381,38541,3443,5665.5,4457.87726016169,22397.25,16404.5627468905,TRUE,0.000738034529532742,0.000292871032602701,0.000211208551627434,0.000464081268689675,0.00102307003142713,0.0018502041836829,0.00232900483596928,0.000361200595540494,0.000426548845613138,0.000232861342128717,0.00139086991165495,0.000873036990839241,Positive,1.38620889740057,6.31747075578082,11.027038526724,0.778313239317626,4.87725785480574,4.79175629933579,2291,0.000126257729705337,0.34,Below,TRUE,3.26075178952989,TRUE,52_LD,TRUE,3.26075178952989,4.87725785480574,4.79175629933579,0.0855015554699534,52_SCN1A,TRUE,TRUE,TRUE,291,FALSE,-11.0645850032938,-11.2824164408095,-10.846753565778,1.5747882092618,1.89869718661207,0.0288021508437286,52_SCN1A,STAR408,0,0,0.976378,PhastCons,0,0.0314961,0.0866142,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,chr2,165988146,165989036,54_LD,STAR408,LD,105901,75874,107816,66251,56293,94928,101384,36774,88960.5,21051.4314081806,72344.75,30963.5169985043,TRUE,0.00636580328608702,0.00753274223685761,0.00750803574375702,0.00697986656372947,0.00404869626356125,0.00526145925806823,0.00612646347607144,0.0038568966030783,0.00709661195760778,0.000549906038534357,0.00482337890019481,0.00106835777870886,Negative,0.636007127711597,0.698478600837286,0.81598752125889,0.552574546785818,0.675761949148398,0.110957708558984,131779,0.00725926859536182,0.46,Above,TRUE,0.679673473624833,TRUE,54_LD,TRUE,0.679673473624833,0.675761949148398,0.110957708558984,0.564804240589414,54_SCN1A,TRUE,TRUE,TRUE,93,TRUE,-7.37308541282489,-7.54223191874895,-7.20393890690083,-0.322654726476978,-0.389019690270668,0.348630790346353,54_SCN1A,STAR408,0,0,0.734315,PhastCons,0,0.00741732,0.0296693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,chr2,166000177,166001091,56_LD,STAR408,LD,35369,7797,11381,12698,41825,48889,590,4338,16811.25,12543.9657305814,23910.5,24978.5457876688,TRUE,0.00212610207766518,0.000774172309232496,0.000792606572576147,0.00133788150535532,0.00300814953493646,0.00270973825835051,3.57127771796442e-05,0.000455066603963474,0.00125769061620729,0.000635259045826674,0.00155216679360752,0.00152349587561986,Positive,1.41486599657525,3.50017460717099,0.0450573820799514,0.340139692597526,1.32505941960593,1.56499876306278,7225,0.000398053383442742,0.34,Below,TRUE,1.23414039478824,TRUE,56_LD,TRUE,1.23414039478824,1.32505941960593,1.56499876306278,-0.239939343456852,56_SCN1A,FALSE,TRUE,FALSE,191,TRUE,-9.42878859192464,-9.58469277830879,-9.27288440554049,0.0972879030485228,0.117298482883745,0.453311763608113,56_SCN1A,STAR408,0,0,0.992,PhastCons,0,0.0390551,0.117165,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,chr2,166001418,166002339,57_LD,STAR408,LD,7901,7164,12920,9928,4796,627,67,167,9478.25,2574.96852731575,1414.25,2267.65008691082,TRUE,0.000474991761880414,0.000711329135118086,0.000899777677407871,0.001046052875555,0.000345002948383546,3.48070285588898e-05,4.10908434554281e-06,1.76195412458778e-05,0.000783037862490343,0.00024687353251325,0.000100384650633464,0.000163562000586019,Negative,0.726334593715343,0.0489323814258101,0.00456677738147549,0.0168438342435887,0.199169396691554,0.351940854819575,3771,0.000207785408572657,0.35,Below,TRUE,0.12819897407541,TRUE,57_LD,TRUE,0.12819897407541,0.199169396691554,0.351940854819575,-0.152771458128021,57_SCN1A,FALSE,TRUE,FALSE,18,FALSE,-10.1924591270138,-10.3591196842068,-10.0257985698207,-3.08971456240935,-3.72521988199984,9.75725230124725e-05,57_SCN1A,STAR408,0,0,0.988,PhastCons,0,0.0311181,0.140032,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,chr2,166004510,166005424,58_LD,STAR408,LD,42339,16129,25281,18522,41806,97604,36149,13741,25567.75,11833.4222543607,47325,35642.7890509894,TRUE,0.00254507101974396,0.00160135923928189,0.00176055872147866,0.00195145910100768,0.00300678304420907,0.0054097771058765,0.00218446175134372,0.00144123652262412,0.00196461202037805,0.000412591800289605,0.00301056460601335,0.00172254380491147,Positive,1.18141420057958,3.37824079267963,1.24077755810895,0.738543032687645,1.63474389601395,1.1837334587756,18251,0.00100543459100428,0.35,Below,TRUE,1.53239651126334,TRUE,58_LD,TRUE,1.53239651126334,1.63474389601395,1.1837334587756,0.451010437238349,58_SCN1A,TRUE,TRUE,TRUE,224,TRUE,-8.80088357021814,-8.9486169290115,-8.65315021142477,0.425133363208586,0.512576558493191,0.304123777114569,58_SCN1A,STAR408,0,0,0.897638,PhastCons,0,0.0393701,0.157087,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,chr2,166010959,166011862,59_LD,STAR408,LD,22308,11839,24056,12215,16933,40082,27110,7141,17604.5,6481.57555434376,22816.5,14105.1823218749,TRUE,0.00134100116626046,0.00117545526305627,0.0016752535860538,0.00128699586340819,0.00121790284092703,0.00222160848045538,0.00163825567194134,0.000749040259393208,0.00136967646969468,0.000215064026771397,0.00145670181317924,0.000626060124144233,Positive,0.90820416235975,1.88999832684321,0.977915036612689,0.582006734201631,1.08953106500432,0.560852436638241,11571,0.000637458310711239,0.34,Below,TRUE,1.06353715305043,TRUE,59_LD,TRUE,1.06353715305043,1.08953106500432,0.560852436638241,0.528678628366078,59_SCN1A,TRUE,TRUE,TRUE,166,TRUE,-9.29975095191142,-9.45487753317892,-9.14462437064392,-0.123327744761266,-0.148694307356538,0.440897426686154,59_SCN1A,STAR408,0,0,0.917575,PhastCons,0,0.015685,0.1023211,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,chr2,166015235,166016124,60_LD,STAR408,LD,27019,14028,18736,12997,9612,5734,79255,28473,18195,6391.1071028422,30768.5,33815.8428600166,TRUE,0.00162418089167411,0.00139277549707908,0.00130478556935154,0.0013693821408464,0.000691372387494481,0.000317863549021072,0.00478925866015208,0.00298630248473288,0.00142278102473778,0.000139327678973823,0.00219619927035013,0.00209291416592621,Positive,0.425674499089727,0.228223105366007,3.67053313023094,2.18076634392725,1.62629926965348,1.62095060731095,21954,0.0012094190469811,0.36,Below,TRUE,1.5435961206714,TRUE,60_LD,TRUE,1.5435961206714,1.62629926965348,1.62095060731095,0.00534866234253473,60_SCN1A,TRUE,TRUE,TRUE,223,TRUE,-9.33586440243775,-9.47087349933901,-9.20085530553649,0.505089079816001,0.608977898865948,0.271269544181365,60_SCN1A,STAR408,0,0,1,PhastCons,0,0.968504,1,16,2,0,0,11,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,chr2,166016324,166017213,61_LD,STAR408,LD,40663,7963,11125,9565,27455,35950,66096,7832,17329,15609.4717399405,34333.25,24228.8584319746,TRUE,0.00244432612061569,0.000790652509711157,0.000774779540193482,0.00100780962912269,0.00197465102164241,0.00199259153458702,0.00399409041157858,0.000821511110589051,0.00125439194991075,0.000800380847573603,0.00219571101959926,0.00131817030706808,Positive,0.80785088576684,2.52018618813334,5.1551314978983,0.815145129446907,2.32457842531135,2.05175895249942,8609,0.000474292780437588,0.32,Below,TRUE,1.75041861497555,TRUE,61_LD,TRUE,1.75041861497555,2.32457842531135,2.05175895249942,0.272819472811924,61_SCN1A,TRUE,TRUE,TRUE,256,TRUE,-9.33910301138918,-9.5177937724232,-9.16041225035516,0.508006918581621,0.612495890823653,0.270104857944255,61_SCN1A,STAR408,0,0,0.846118,PhastCons,0,0.0782126,0.244094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,chr2,166019858,166020786,62_LD,STAR408,LD,46137,11181,20960,15278,22372,14326,294,1342,23389,15686.4605100492,9583.5,10649.7914064079,TRUE,0.0027733700214678,0.00111013013103844,0.00145965791317595,0.00160969300892385,0.00160907879178342,0.000794076907903207,1.78261747343401e-05,0.00014085145174532,0.00173821276865151,0.000721144570313662,0.000640458331541572,0.000730091797888612,Negative,0.580189004470388,0.715300743310524,0.0122125702011601,0.087502058444974,0.348801094106761,0.350918498795973,14823,0.000816598859141324,0.39,Below,TRUE,0.368457960436244,TRUE,62_LD,TRUE,0.368457960436244,0.348801094106761,0.350918498795973,-0.00211740468921168,62_SCN1A,FALSE,TRUE,FALSE,39,TRUE,-9.17342357980239,-9.28536287117978,-9.06148428842499,-1.4351840884055,-1.73037871054628,0.0417813174879243,62_SCN1A,STAR408,0,0,0.87,PhastCons,0.00685039,0.0625676900000002,0.3358644,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,chr2,166024929,166025828,63_LD,STAR408,LD,105677,81424,110003,78583,101827,128378,106730,89062,93921.75,16209.7039943157,106499.25,16377.0220609039,TRUE,0.00635233857403169,0.00808373689141523,0.00766033152430737,0.00827908340946865,0.00732352725203246,0.00711543235567152,0.00644951001888426,0.00934076905941435,0.00759387259980574,0.000867045635798869,0.00755730967150065,0.0012460413637558,Negative,1.15288679384486,0.880215728350581,0.84193614837935,1.12823710034513,1.00081894272998,0.162428338960134,93919,0.00517370243190456,0.4,Below,TRUE,0.995185206516893,TRUE,63_LD,TRUE,0.995185206516893,1.00081894272998,0.162428338960134,0.838390603769846,63_SCN1A,TRUE,TRUE,TRUE,155,TRUE,-6.98965674654673,-7.18767894310247,-6.79163454999099,-0.0582547976318502,-0.0702368862807895,0.472002557900206,63_SCN1A,STAR408,0,0,0.858,PhastCons,0,0.0202677,0.102014499999999,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,chr2,166026339,166027209,64_LD,STAR408,LD,7762,3469,8468,3457,3186,99,106,107,5789,2701.25859554394,874.5,1541.00410987988,TRUE,0.000466636427167509,0.000344495756993686,0.000589754442378087,0.000364311697418591,0.000229210839378437,5.5425204711608e-06,6.46576507313354e-06,1.13268479437786e-05,0.000441299580989468,0.000112515060030636,6.31364932166274e-05,0.000110745300760033,Negative,0.491197913479987,0.0160887916865182,0.0109634868489696,0.0310910904701588,0.137335320621409,0.236062938086997,2049,0.00011292685248514,0.36,Below,TRUE,0.143069461056511,TRUE,64_LD,TRUE,0.143069461056511,0.137335320621409,0.236062938086997,-0.0987276174655885,64_SCN1A,FALSE,TRUE,FALSE,5,FALSE,-11.1068128580081,-11.3181031613535,-10.8955225546627,-2.84435348500621,-3.42939191946523,0.000302467655603951,64_SCN1A,STAR408,0,0,1,PhastCons,0.015748,0.1689695,0.45781885,3,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,chr2,166029147,166030062,65_LD,STAR408,LD,63252,40866,56405,42272,34289,44140,83877,14905,50698.75,10921.5148941588,44302.75,29043.9359405138,TRUE,0.00380215817694531,0.00405720694555071,0.00392793589287736,0.00445359987998153,0.00246615616011503,0.00244652396117509,0.00506855554022706,0.00156331477268484,0.00406022522383873,0.000282165316719225,0.0028861376085505,0.00151464548762845,Negative,0.648620085052947,0.603006943941581,1.29038652321643,0.351022726516539,0.723259069681875,0.400093737140516,71603,0.00394439724163218,0.42,Above,TRUE,0.710831899571772,TRUE,65_LD,TRUE,0.710831899571772,0.723259069681875,0.400093737140516,0.323165332541359,65_SCN1A,TRUE,TRUE,TRUE,104,TRUE,-8.03048272758467,-8.1581207632001,-7.90284469196923,-0.406161469153879,-0.489702446498627,0.312172235200719,65_SCN1A,STAR408,0,0,0.945,PhastCons,0,0.0639921400000002,0.200906,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,chr2,166030013,166030928,66_LD,STAR408,LD,47165,16988,21936,15786,20714,25664,63458,6489,25468.75,14706.986488854,29081.25,24316.381109244,TRUE,0.00283516343215029,0.00168663931284315,0.00152762347413486,0.0016632124832699,0.00148983449567754,0.00142248787892342,0.0038346821100559,0.00068065965884373,0.00192815967559955,0.000608718370411768,0.00185691603587515,0.00136852894128376,Negative,0.52548452014549,0.84338593799616,2.51022727457603,0.409243957516207,1.07208542255847,0.976163714934063,19113,0.00105291895531754,0.33,Below,TRUE,0.963050964800284,TRUE,66_LD,TRUE,0.963050964800284,1.07208542255847,0.976163714934063,0.0959217076244078,66_SCN1A,TRUE,TRUE,TRUE,163,TRUE,-8.73555785233058,-8.90798485988567,-8.56313084477549,-0.337317849888095,-0.406698785785793,0.342114616202592,66_SCN1A,STAR408,0,0,0.962,PhastCons,0.0075748,0.075748,0.20452,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,chr2,166031554,166032444,67_LD,STAR408,LD,10788,2491,4070,4244,2512,9545,69,627,5398.25,3678.67950719639,3188.25,4364.83320605343,TRUE,0.000648530260557807,0.00024740156381218,0.000283491596991521,0.000447224741336588,0.00018073637883841,0.00052908900417701,4.22993976747054e-06,6.58635232286383e-05,0.000406662040674524,0.000183194274075363,0.000194979711502882,0.000234441433673159,Negative,0.278686115098093,2.13858391201875,0.0149208647182479,0.147271644748,0.644865634145774,1.00161734620158,4525,0.000249320455779387,0.33,Below,TRUE,0.47946376106182,TRUE,67_LD,TRUE,0.47946376106182,0.644865634145774,1.00161734620158,-0.356751712055809,67_SCN1A,FALSE,TRUE,FALSE,89,TRUE,-11.0899833571932,-11.3153467336007,-10.8646199807856,-1.23440500934021,-1.48830255687066,0.0683355604877182,67_SCN1A,STAR408,0,0,0.908693,PhastCons,0.00770079,0.09245192,0.331904099999999,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,chr2,166032276,166033176,68_LD,STAR408,LD,10255,4976,7052,6905,9264,2482,95,263,7297,2187.1209385857,3026,4298.58542623811,TRUE,0.000616491459104724,0.000494108179411405,0.000491148669511471,0.000727569861877615,0.000666344031013874,0.000137620783298923,5.80106025253103e-06,2.76878505292365e-05,0.000582329542476304,0.000113076297874753,0.000209363431273641,0.000310065547700224,Negative,1.08086498389052,0.278523588625593,0.0118112103577541,0.03805524662303,0.352313757374225,0.50031066174482,5677,0.000312779838249085,0.33,Below,TRUE,0.3595274084556,TRUE,68_LD,TRUE,0.3595274084556,0.352313757374225,0.50031066174482,-0.147996904370595,68_SCN1A,FALSE,TRUE,FALSE,41,TRUE,-10.5468072984935,-10.7445143487728,-10.3491002482141,-1.67489560692185,-2.01939508946549,0.0217230857649632,68_SCN1A,STAR408,0,0,0.978,PhastCons,0.0231024,0.1709572,0.631465,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,chr2,166033277,166034165,69_LD,STAR408,LD,6915,3304,2593,1766,76,4754,61051,978,3644.5,2269.10591790394,16714.75,29626.879162623,TRUE,0.000415722984708295,0.000328114834831162,0.000180637976564973,0.000186159273955654,5.53788347415739e-06,0.000263546848403696,0.00368923260976588,0.000102675779045919,0.000277658767515021,0.000114590188638173,0.00101524828017241,0.00178582855582942,Positive,0.0133210904324745,0.803215278392729,20.4233499506617,0.551548020489044,5.44785858499399,9.98909585519168,2928,0.000161347683379988,0.32,Below,TRUE,3.65646037133508,TRUE,69_LD,TRUE,3.65646037133508,5.44785858499399,9.98909585519167,-4.54123727019768,69_SCN1A,FALSE,TRUE,FALSE,295,FALSE,-11.6204218346168,-11.8831929689049,-11.3576507003286,1.67647013329785,2.02129347096388,0.0216246973184737,69_SCN1A,STAR408,0,0,0.714709,PhastCons,0,0.0461102,0.11773235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,chr2,166036864,166037781,71_LD,STAR408,LD,53503,26839,32919,27480,26463,52683,105500,63297,35185.25,12512.748442422,61985.75,32881.6881903895,TRUE,0.0032161426509301,0.0026646300051039,0.00229244494545833,0.00289521392618864,0.00190330582155976,0.00292002148502635,0.00637518393439871,0.00663858167727125,0.00276710788192024,0.00038895158261034,0.00445927322956402,0.00240294017563141,Positive,0.591797699336913,1.09584500641112,2.78095399718492,2.2929503126598,1.69038675389819,1.01862612617589,29316,0.00161496416307651,0.32,Below,TRUE,1.61152850552017,TRUE,71_LD,TRUE,1.61152850552017,1.69038675389819,1.01862612617589,0.671760627722302,71_SCN1A,TRUE,TRUE,TRUE,227,TRUE,-8.14225062687785,-8.34574399547823,-7.93875725827746,0.333274941701719,0.401824315457621,0.343906662922935,71_SCN1A,STAR408,0,0,1,PhastCons,0,0.0393701,0.370079,10,2,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,chr2,166037079,166037968,72_LD,STAR408,LD,60775,34363,41032,34486,32928,55493,96136,70546,42664,12469.4029528282,63775.75,26540.5959035713,TRUE,0.00365326491015491,0.00341160005571499,0.00285740867092928,0.00363331911766193,0.00236827227169518,0.00307576631026597,0.00580933884893308,0.00739884390638654,0.00338889818861528,0.000370867377999895,0.00466305533432019,0.00235117139296676,Positive,0.648261850683793,0.901561220552086,2.03307944993524,2.03638702431064,1.40482238637044,0.734673731437957,36519,0.00201175056232064,0.37,Below,TRUE,1.37597976533652,TRUE,72_LD,TRUE,1.37597976533652,1.40482238637044,0.734673731437957,0.670148654932483,72_SCN1A,TRUE,TRUE,TRUE,203,TRUE,-8.06974968100982,-8.22194333235245,-7.91755602966719,0.325240945921673,0.392137854068647,0.347478179653515,72_SCN1A,STAR408,0,0,1,PhastCons,0.0629921,1,1,24,12,0,0,16,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,chr2,166037914,166038821,74_LD,STAR408,LD,67494,53790,61191,49372,56563,47926,51126,35610,57961.75,8009.97604553222,47806.25,8878.14291298205,TRUE,0.00405714616149311,0.00534027990329895,0.00426121783421891,0.00520160828127476,0.0040681148160031,0.00265636378621324,0.00308948757844952,0.00373481835301758,0.00471506304507143,0.000649731351610089,0.00338719613342086,0.00063435998278449,Negative,1.00270353940267,0.497420328955468,0.725024558387974,0.718012228345324,0.735790163772859,0.206958032370768,70656,0.00389223054441099,0.41,Below,TRUE,0.718377697401402,TRUE,74_LD,TRUE,0.718377697401402,0.735790163772859,0.206958032370768,0.52883213140209,74_SCN1A,TRUE,TRUE,TRUE,107,TRUE,-7.75745415487102,-7.90172256602857,-7.61318574371347,-0.448238602208733,-0.540434178983088,0.294448821040386,74_SCN1A,STAR408,0,0,1,PhastCons,0.283465,1,1,26,15,0,0,21,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,chr2,166038489,166039387,73_LD,STAR408,LD,64503,43677,53166,42058,59098,47162,85581,24507,50851,10336.3348436474,54087,25429.0790369346,TRUE,0.00387735618936146,0.00433627829221043,0.0037023821511295,0.00443105427464677,0.0042504334472627,0.00261401892981357,0.00517152435970949,0.00257035545746412,0.00408676772683704,0.000352322869006822,0.00365158304856247,0.00127990049009318,Negative,1.09621949588353,0.602825453917318,1.39680998573629,0.580077628967661,0.918983141126199,0.397720106033715,57878,0.00318833819267679,0.34,Below,TRUE,0.893513723469823,TRUE,73_LD,TRUE,0.893513723469823,0.918983141126199,0.397720106033715,0.521263035092484,73_SCN1A,TRUE,TRUE,TRUE,137,TRUE,-7.64599124179604,-7.84963323736324,-7.44234924622884,-0.451271000466309,-0.544090293504701,0.293189669788251,73_SCN1A,STAR408,0,0,0.992126,PhastCons,0,0.0574803000000005,0.2137791,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
